employee_id,full_name,department,designation,employment_type,shift_type,work_mode,date,clock_in_time,clock_out_time,total_work_hours,tasks_completed,productivity_score,absent,overtime_hours,leave_type,late_login,early_logout,project_deadlines_missed,burnout_risk_score,manager_id,location,salary_band,performance_rating,years_with_company,reason_for_leave
EMP1963,Employee 963,Consulting,Senior Consultant,Full-time,Rotational,Hybrid,2025-02-02,22:09:00,06:09:00,8.0,5.0,86.28,False,0.0,,False,False,2.0,12.48,MGR209,Bangalore,High,4.61,7.0,
EMP1862,Employee 862,HR,HR Manager,Part-time,Night,Hybrid,2025-02-04,20:51:00,04:51:00,8.0,14.0,75.51,False,1.5,,False,True,2.0,11.13,MGR671,Bangalore,Medium,4.86,3.3,
EMP1597,Employee 597,Customer Support,Support Specialist,Part-time,Night,Hybrid,2025-02-08,22:15:00,06:15:00,8.0,9.0,89.49,False,0.5,,False,False,1.0,9.51,MGR654,Bangalore,Low,4.72,5.1,
EMP1538,Employee 538,Sales,Sales Executive,Full-time,Day,Office,2025-02-25,08:07:00,16:07:00,8.0,9.0,86.83,False,0.0,,True,False,0.0,10.16,MGR646,London,High,3.72,4.4,
EMP1230,INVALID_NAME,Finance,Accountant,Part-time,Night,Hybrid,2025-02-24,22:03:00,06:03:00,8.0,5.0,71.88,False,0.0,,True,True,1.0,9.82,MGR500,Bangalore,Medium,4.24,9.5,
EMP1353,Employee 353,Finance,Financial Analyst,Full-time,Day,Hybrid,2025-02-03,99:99:99,16:59:00,8.0,10.0,94.42,False,0.0,,False,False,,11.98,MGR375,London,High,4.69,6.1,
EMP1710,Employee 710,Engineering,DevOps Engineer,Contractor,Night,Hybrid,2025-02-19,21:29:00,05:29:00,8.0,10.0,86.33,False,0.0,,True,False,0.0,13.64,MGR381,Sydney,Medium,4.38,6.5,
EMP1341,Employee 341,Finance,Financial Analyst,Full-time,Night,Hybrid,2025-02-16,22:03:00,06:03:00,8.0,12.0,74.49,False,0.0,,False,False,0.0,9.17,MGR623,Sydney,Low,4.09,9.0,
EMP1280,Employee 280,Finance,Accountant,Contractor,Night,Hybrid,2025-02-03,22:42:00,06:42:00,8.0,11.0,89.69,False,0.0,,False,False,1.0,15.0,MGR390,London,Medium,4.49,2.6,
EMP1363,Employee 363,Engineering,QA Analyst,Part-time,Rotational,Work From Home,2025-02-23,22:22:00,06:22:00,8.0,14.0,82.37,False,0.0,,False,False,1.0,11.53,MGR560,Sydney,Low,4.91,8.7,
EMP1212,Employee 212,HR,HR Executive,Full-time,Rotational,Hybrid,2025-02-18,20:53:00,04:53:00,8.0,9.0,70.17,False,0.0,,False,True,1.0,13.11,MGR294,Bangalore,Low,3.82,1.7,
EMP1573,Employee 573,Consulting,Consultant,Full-time,Night,Work From Home,2025-02-05,21:24:00,05:24:00,8.0,13.0,87.76,False,0.0,,False,True,1.0,11.58,MGR428,London,Medium,4.24,2.6,
EMP1142,Employee 142,Sales,Sales Manager,Part-time,Night,Work From Home,2025-02-13,,,,,,True,,Sick Leave,,,,,MGR647,Sydney,High,4.17,1.7,Family Emergency
EMP1923,Employee 923,Sales,Sales Manager,Full-time,Rotational,Work From Home,2025-02-10,21:40:00,05:40:00,8.0,14.0,92.63,False,0.5,,False,False,0.0,8.41,MGR677,Bangalore,Medium,3.71,7.4,
EMP1495,Employee 495,HR,HR Executive,Full-time,Night,Office,2025-02-22,20:53:00,04:53:00,8.0,13.0,93.31,False,0.0,,False,True,1.0,8.18,MGR669,London,High,4.68,8.8,
EMP1095,Employee 095,Consulting,Consultant,Full-time,Day,Office,2025-02-26,08:30:00,16:30:00,8.0,9.0,70.03,False,0.0,,True,False,2.0,10.91,MGR492,New York,High,3.6,1.1,
EMP1535,Employee 535,Engineering,DevOps Engineer,Contractor,Rotational,Work From Home,2025-02-28,20:46:00,04:46:00,8.0,12.0,86.8,False,0.0,,True,True,2.0,10.62,MGR252,London,Low,4.76,8.2,
EMP1191,Employee 191,Sales,Sales Executive,Part-time,Rotational,Work From Home,2025-02-22,,,,,,True,,Paid Leave,,,,,MGR532,Sydney,High,3.54,6.2,Personal
EMP1188,Employee 188,Finance,Accountant,Contractor,Rotational,Office,2025-02-19,20:06:00,04:06:00,8.0,8.0,86.61,False,1.5,,True,True,0.0,14.64,MGR231,Sydney,High,4.59,2.7,
EMP1383,Employee 383,Engineering,Software Engineer,Part-time,Night,Hybrid,2025-02-23,20:06:00,04:06:00,8.0,6.0,77.44,False,0.0,,False,False,0.0,12.61,MGR294,Bangalore,Medium,3.52,2.8,
EMP1499,Employee 499,Finance,Accountant,Part-time,Night,Work From Home,2025-02-06,21:49:00,05:49:00,8.0,12.0,75.99,False,0.0,,True,False,1.0,9.67,MGR351,Sydney,Low,4.15,3.1,
EMP1661,Employee 661,Sales,Sales Manager,Full-time,Night,Work From Home,2025-02-07,20:28:00,04:28:00,8.0,5.0,89.29,False,1.5,,True,True,0.0,14.29,MGR367,Bangalore,Medium,3.93,3.1,
EMP1991,Employee 991,Customer Support,Support Specialist,Contractor,Night,Office,2025-02-28,22:04:00,06:04:00,8.0,13.0,80.57,False,0.0,,False,True,0.0,14.01,MGR419,London,Low,3.73,3.8,
EMP1601,Employee 601,Consulting,Consultant,Part-time,Rotational,Work From Home,2025-02-12,20:16:00,04:16:00,8.0,11.0,83.53,False,0.0,,True,False,2.0,12.18,MGR520,Sydney,Medium,4.79,3.9,
EMP1340,Employee 340,HR,HR Manager,Full-time,Night,Work From Home,2025-02-28,20:38:00,04:38:00,8.0,5.0,85.07,False,0.0,,False,True,1.0,12.38,MGR568,Bangalore,Medium,3.62,5.6,
EMP1960,Employee 960,Engineering,DevOps Engineer,Contractor,Night,Office,2025-02-16,20:42:00,04:42:00,8.0,5.0,85.25,False,0.0,,False,True,0.0,13.2,MGR596,New York,Low,4.71,5.7,
EMP1481,Employee 481,HR,HR Executive,Part-time,Night,Office,2025-02-15,20:25:00,04:25:00,8.0,13.0,77.5,False,0.5,,True,False,2.0,10.97,MGR526,Bangalore,Low,4.23,2.8,
EMP1976,Employee 976,Consulting,Senior Consultant,Contractor,Night,Work From Home,2025-02-26,21:33:00,05:33:00,8.0,6.0,70.99,False,0.5,,True,True,0.0,10.67,MGR346,Bangalore,High,4.77,2.5,
EMP1286,Employee 286,Engineering,QA Analyst,Contractor,Night,Work From Home,2025-02-28,,,,,,True,,Unpaid Leave,,,,,MGR528,Bangalore,Low,4.89,3.9,
EMP1660,Employee 660,HR,HR Executive,Contractor,Night,Office,2025-02-14,21:06:00,05:06:00,8.0,8.0,92.13,False,0.5,,True,False,0.0,14.8,MGR210,London,High,4.35,4.0,
EMP1029,Employee 029,Customer Support,Support Manager,Part-time,Night,Work From Home,2025-02-17,20:29:00,04:29:00,8.0,15.0,78.54,False,0.0,,True,True,2.0,8.74,MGR495,London,Low,4.86,7.1,
EMP1598,Employee 598,Customer Support,Support Specialist,Full-time,Day,Office,2025-02-18,09:30:00,17:30:00,8.0,14.0,91.23,False,0.0,,False,True,0.0,10.54,MGR645,London,Medium,4.53,3.2,
EMP1420,Employee 420,Finance,Accountant,Part-time,Night,Hybrid,2025-02-11,21:54:00,05:54:00,8.0,5.0,76.98,False,0.0,,False,True,0.0,9.28,MGR201,Sydney,Low,4.15,5.8,
EMP1986,Employee 986,HR,HR Manager,Contractor,Night,Hybrid,2025-02-08,22:14:00,06:14:00,8.0,12.0,86.34,False,0.0,,False,True,1.0,11.35,MGR654,Bangalore,Low,4.46,3.5,
EMP1458,Employee 458,Sales,Sales Manager,Contractor,Rotational,Work From Home,2025-02-22,22:24:00,06:24:00,8.0,15.0,71.14,False,0.0,,True,False,2.0,8.96,MGR546,Bangalore,Medium,4.54,3.2,
EMP1939,Employee 939,Customer Support,Support Specialist,Part-time,Night,Office,2025-02-18,20:47:00,04:47:00,8.0,15.0,70.86,False,0.0,,False,True,0.0,11.94,MGR382,New York,Low,4.83,7.9,
EMP1354,Employee 354,Engineering,QA Analyst,Part-time,Day,Hybrid,2025-02-22,09:50:00,17:50:00,8.0,10.0,73.34,False,1.5,,True,True,2.0,9.16,MGR598,Bangalore,Low,3.51,9.7,
EMP1784,Employee 784,Engineering,QA Analyst,Contractor,Day,Office,2025-02-10,08:47:00,16:47:00,8.0,6.0,70.61,False,0.5,,False,True,0.0,12.22,MGR475,Bangalore,High,3.6,4.0,
EMP1653,Employee 653,Sales,Sales Manager,Part-time,Night,Hybrid,2025-02-22,20:26:00,04:26:00,8.0,5.0,93.79,False,1.5,,True,True,2.0,14.51,MGR247,London,High,4.4,9.8,
EMP1796,Employee 796,Engineering,DevOps Engineer,Contractor,Night,Work From Home,2025-02-18,20:52:00,04:52:00,8.0,7.0,72.33,False,0.0,,False,False,2.0,14.1,MGR208,Bangalore,Medium,4.29,3.7,
EMP1558,Employee 558,HR,HR Manager,Contractor,Night,Hybrid,2025-02-15,20:38:00,04:38:00,8.0,15.0,82.07,False,0.0,,True,False,1.0,8.97,MGR584,Bangalore,Low,3.99,5.4,
EMP1052,Employee 052,HR,HR Manager,Full-time,Rotational,Hybrid,2025-02-09,20:33:00,04:33:00,8.0,12.0,71.22,False,0.0,,False,True,0.0,13.14,MGR645,Sydney,Low,4.11,3.3,
EMP1155,Employee 155,Sales,Sales Manager,Full-time,Rotational,Office,2025-02-10,20:49:00,04:49:00,8.0,12.0,77.45,False,0.0,,True,True,0.0,9.89,MGR466,Bangalore,High,3.82,4.7,
EMP1766,Employee 766,Engineering,DevOps Engineer,Part-time,Night,Hybrid,2025-02-03,20:31:00,04:31:00,8.0,7.0,90.81,False,0.0,,True,True,2.0,9.78,MGR227,Bangalore,Low,3.9,2.3,
EMP1015,Employee 015,HR,HR Executive,Full-time,Day,Work From Home,2025-02-03,10:25:00,18:25:00,8.0,10.0,86.24,False,0.5,,False,False,2.0,8.61,MGR653,New York,Low,3.92,1.1,
EMP1837,Employee 837,Finance,Accountant,Full-time,Day,Office,2025-02-13,09:00:00,17:00:00,8.0,13.0,93.78,False,0.0,,False,False,0.0,12.91,MGR230,Sydney,Medium,4.65,1.3,
EMP1744,Employee 744,Engineering,Software Engineer,Full-time,Day,Hybrid,2025-02-05,10:38:00,18:38:00,8.0,12.0,75.74,False,1.5,,False,False,2.0,11.49,MGR663,Bangalore,Medium,4.87,8.4,
EMP1071,Employee 071,HR,HR Executive,Part-time,Day,Hybrid,2025-02-26,08:32:00,16:32:00,8.0,7.0,90.33,False,0.5,,False,True,1.0,10.45,MGR405,Bangalore,High,4.03,4.9,
EMP1861,Employee 861,Customer Support,Support Specialist,Full-time,Day,Office,2025-02-19,09:48:00,17:48:00,8.0,12.0,90.12,False,0.0,,False,False,1.0,14.98,MGR533,Bangalore,Low,4.58,9.9,
EMP1622,Employee 622,Consulting,Consultant,Part-time,Rotational,Office,2025-02-18,22:19:00,06:19:00,8.0,6.0,92.78,False,1.0,,True,False,2.0,12.41,MGR610,Bangalore,High,3.81,7.8,
EMP1041,Employee 041,Customer Support,Support Manager,Part-time,Night,Work From Home,2025-02-22,20:40:00,04:40:00,8.0,15.0,88.12,False,0.0,,True,True,2.0,14.34,MGR333,Bangalore,Low,4.93,9.0,
EMP1918,Employee 918,Consulting,Consultant,Contractor,Night,Hybrid,2025-02-06,20:25:00,04:25:00,8.0,7.0,78.24,False,0.0,,False,False,1.0,14.23,MGR393,Bangalore,High,3.64,7.4,
EMP1459,Employee 459,Customer Support,Support Specialist,Part-time,Rotational,Work From Home,2025-02-26,22:38:00,06:38:00,8.0,6.0,79.87,False,1.0,,True,False,2.0,12.96,MGR409,London,High,4.29,8.6,
EMP1579,Employee 579,HR,HR Executive,Full-time,Day,Work From Home,2025-02-17,08:19:00,16:19:00,8.0,7.0,76.23,False,0.0,,False,True,2.0,14.96,MGR683,New York,Low,4.09,3.6,
EMP1533,Employee 533,Sales,Sales Manager,Contractor,Night,Office,2025-02-20,22:08:00,06:08:00,8.0,5.0,78.98,False,0.0,,False,False,2.0,10.55,MGR342,Sydney,Medium,4.69,6.9,
EMP1684,Employee 684,Sales,Sales Executive,Full-time,Night,Work From Home,2025-02-22,20:59:00,04:59:00,8.0,5.0,82.33,False,0.5,,False,True,0.0,13.57,MGR239,London,Medium,4.88,7.7,
EMP1846,Employee 846,Consulting,Senior Consultant,Full-time,Night,Hybrid,2025-02-22,21:45:00,05:45:00,8.0,6.0,70.43,False,0.0,,True,True,2.0,11.62,MGR419,Sydney,Medium,4.23,8.6,
EMP1054,Employee 054,HR,HR Manager,Contractor,Day,Hybrid,2025-02-23,09:26:00,17:26:00,8.0,11.0,85.98,False,0.0,,True,True,1.0,10.86,MGR592,Bangalore,Low,3.83,7.0,
EMP1625,Employee 625,Customer Support,Support Manager,Full-time,Rotational,Work From Home,2025-02-20,21:31:00,05:31:00,8.0,10.0,73.99,False,0.0,,True,False,0.0,14.48,MGR330,London,Low,3.73,8.6,
EMP1516,Employee 516,Finance,Financial Analyst,Full-time,Night,Work From Home,2025-02-20,20:35:00,04:35:00,8.0,6.0,74.11,False,0.0,,False,False,0.0,13.64,MGR488,London,Low,3.76,6.7,
EMP1782,Employee 782,Consulting,Consultant,Full-time,Day,Hybrid,2025-02-23,10:49:00,18:49:00,8.0,14.0,75.77,False,0.5,,True,True,0.0,8.2,MGR319,Sydney,High,4.64,6.5,
EMP1411,Employee 411,Customer Support,Support Manager,Part-time,Rotational,Hybrid,2025-02-04,21:59:00,05:59:00,8.0,12.0,80.57,False,0.0,,True,False,0.0,14.16,MGR681,London,Medium,3.9,8.5,
EMP1940,Employee 940,HR,HR Executive,Part-time,Day,Work From Home,2025-02-02,09:24:00,17:24:00,8.0,15.0,82.43,False,0.0,,True,False,1.0,11.12,MGR558,Bangalore,High,3.66,4.4,
EMP1477,Employee 477,Sales,Sales Manager,Contractor,Night,Hybrid,2025-02-25,,,,,,True,,Unpaid Leave,,,,,MGR450,London,High,4.86,6.8,Personal
EMP1937,Employee 937,Engineering,DevOps Engineer,Contractor,Day,Work From Home,2025-02-07,08:45:00,16:45:00,8.0,15.0,85.07,False,1.5,,False,False,1.0,8.3,MGR369,New York,Medium,4.38,3.1,
EMP1549,Employee 549,Finance,Accountant,Part-time,Rotational,Office,2025-02-13,21:54:00,05:54:00,8.0,5.0,75.92,False,0.0,,True,True,1.0,10.66,MGR627,New York,Low,4.96,2.5,
EMP1084,Employee 084,Customer Support,Support Manager,Part-time,Day,Hybrid,2025-02-27,08:20:00,16:20:00,8.0,9.0,89.92,False,0.5,,True,True,1.0,10.64,MGR677,Sydney,Low,4.23,7.8,
EMP1210,Employee 210,Finance,Accountant,Full-time,Night,Work From Home,2025-02-13,22:04:00,06:04:00,8.0,14.0,80.8,False,0.0,,True,True,2.0,12.79,MGR344,London,Low,4.65,5.5,
EMP1202,Employee 202,Engineering,DevOps Engineer,Contractor,Rotational,Office,2025-02-23,21:52:00,05:52:00,8.0,13.0,94.45,False,1.5,,True,True,0.0,9.24,MGR236,Sydney,High,3.66,1.6,
EMP1603,Employee 603,Customer Support,Support Manager,Full-time,Night,Office,2025-02-23,,,,,,True,,Sick Leave,,,,,MGR474,London,Medium,4.33,3.3,Personal
EMP1376,Employee 376,Finance,Financial Analyst,Full-time,Night,Office,2025-02-08,21:33:00,05:33:00,8.0,15.0,79.97,False,0.0,,True,False,0.0,13.83,MGR574,Bangalore,Low,4.35,8.5,
EMP1705,Employee 705,Consulting,Consultant,Full-time,Day,Office,2025-02-28,09:08:00,17:08:00,8.0,6.0,91.62,False,0.0,,True,False,2.0,8.54,MGR477,New York,Low,4.47,2.1,
EMP1757,Employee 757,Customer Support,Support Specialist,Full-time,Night,Work From Home,2025-02-06,22:11:00,06:11:00,8.0,6.0,90.5,False,0.5,,False,True,0.0,12.52,MGR385,New York,Medium,4.97,5.5,
EMP1701,Employee 701,Customer Support,Support Manager,Contractor,Night,Office,2025-02-02,,,,,,True,,Unpaid Leave,,,,,MGR303,London,Medium,4.49,2.5,Family Emergency
EMP1897,Employee 897,Engineering,DevOps Engineer,Part-time,Day,Hybrid,2025-02-16,10:07:00,18:07:00,8.0,9.0,71.64,False,0.0,,True,False,1.0,8.03,MGR268,Bangalore,High,4.42,3.5,
EMP1054,Employee 054,HR,HR Manager,Contractor,Day,Hybrid,2025-02-15,09:00:00,17:00:00,8.0,10.0,80.75,False,0.5,,True,False,0.0,13.92,MGR592,Bangalore,Low,3.83,7.0,
EMP1047,Employee 047,Engineering,DevOps Engineer,Contractor,Night,Office,2025-02-24,20:12:00,04:12:00,8.0,10.0,78.88,False,0.0,,True,True,0.0,12.84,MGR591,Bangalore,Medium,4.77,1.3,
EMP1096,Employee 096,Engineering,QA Analyst,Contractor,Day,Office,2025-02-20,09:46:00,17:46:00,8.0,5.0,78.17,False,0.0,,True,True,0.0,9.68,MGR693,Bangalore,Low,4.01,7.7,
EMP1825,Employee 825,Sales,Sales Manager,Contractor,Night,Office,2025-02-16,20:11:00,04:11:00,8.0,5.0,77.36,False,0.0,,True,True,0.0,12.15,MGR651,New York,Medium,4.55,9.9,
EMP1295,Employee 295,Customer Support,Support Manager,Contractor,Night,Work From Home,2025-02-05,22:34:00,06:34:00,8.0,12.0,77.26,False,0.0,,True,False,2.0,13.4,MGR448,London,Low,4.01,4.0,
EMP1990,Employee 990,HR,HR Executive,Part-time,Night,Office,2025-02-22,21:36:00,05:36:00,8.0,11.0,79.0,False,1.0,,False,True,0.0,10.77,MGR388,Sydney,High,3.75,9.7,
EMP1382,Employee 382,Customer Support,Support Specialist,Contractor,Rotational,Hybrid,2025-02-19,20:05:00,04:05:00,8.0,10.0,86.75,False,0.5,,False,True,0.0,13.26,MGR686,New York,Medium,4.17,1.4,
EMP1043,Employee 043,Customer Support,Support Manager,Part-time,Night,Work From Home,2025-02-25,22:50:00,06:50:00,8.0,5.0,76.78,False,0.0,,True,False,1.0,13.84,MGR342,Sydney,Medium,4.15,1.1,
EMP1602,Employee 602,Engineering,Software Engineer,Contractor,Rotational,Office,2025-02-11,20:16:00,04:16:00,8.0,6.0,73.36,False,0.0,,True,False,0.0,9.19,MGR443,Bangalore,Low,4.25,7.6,
EMP1395,Employee 395,Consulting,Senior Consultant,Part-time,Night,Hybrid,2025-02-08,20:20:00,04:20:00,8.0,8.0,70.05,False,0.0,,False,False,0.0,12.61,MGR634,New York,Low,4.88,7.2,
EMP1289,Employee 289,HR,HR Executive,Full-time,Rotational,Hybrid,2025-02-17,21:18:00,05:18:00,8.0,6.0,70.3,False,0.0,,False,False,2.0,8.62,MGR516,London,Medium,4.47,3.3,
EMP1721,Employee 721,Sales,Sales Manager,Part-time,Rotational,Hybrid,2025-02-13,22:07:00,06:07:00,8.0,10.0,92.4,False,0.0,,True,False,0.0,9.04,MGR695,London,Low,3.83,2.6,
EMP1196,Employee 196,Finance,Accountant,Contractor,Night,Hybrid,2025-02-18,20:40:00,04:40:00,8.0,10.0,90.79,False,1.0,,False,True,0.0,11.76,MGR298,New York,Medium,3.56,3.4,
EMP1873,Employee 873,Engineering,QA Analyst,Full-time,Night,Work From Home,2025-02-05,,,,,,True,,Paid Leave,,,,,MGR334,Bangalore,Low,3.79,5.6,
EMP1771,Employee 771,Sales,Sales Executive,Full-time,Day,Office,2025-02-02,08:12:00,16:12:00,8.0,11.0,91.43,False,0.0,,False,True,1.0,10.69,MGR562,Bangalore,High,3.91,3.0,
EMP1047,Employee 047,Engineering,DevOps Engineer,Contractor,Night,Office,2025-02-20,21:51:00,05:51:00,8.0,11.0,87.93,False,0.5,,False,False,1.0,11.21,MGR591,Bangalore,Medium,4.77,1.3,
EMP1514,Employee 514,Engineering,QA Analyst,Part-time,Rotational,Work From Home,2025-02-11,22:32:00,06:32:00,8.0,15.0,76.76,False,0.0,,False,False,1.0,10.29,MGR331,Sydney,High,4.07,6.0,
EMP1557,Employee 557,Engineering,DevOps Engineer,Full-time,Night,Office,2025-02-25,22:45:00,06:45:00,8.0,14.0,78.14,False,0.0,,False,False,0.0,14.91,MGR504,New York,Low,4.45,1.6,
EMP1309,Employee 309,Engineering,QA Analyst,Contractor,Night,Hybrid,2025-02-01,22:36:00,06:36:00,8.0,14.0,85.84,False,0.0,,False,False,0.0,14.48,MGR511,New York,High,4.23,9.7,
EMP1689,Employee 689,Consulting,Consultant,Contractor,Night,Office,2025-02-28,20:43:00,04:43:00,8.0,10.0,79.28,False,0.5,,True,False,1.0,12.66,MGR563,Bangalore,Low,4.77,5.5,
EMP1311,Employee 311,Customer Support,Support Manager,Full-time,Day,Work From Home,2025-02-27,08:38:00,16:38:00,8.0,7.0,84.52,False,0.5,,False,False,1.0,12.57,MGR515,Bangalore,High,4.89,6.7,
EMP1092,Employee 092,HR,HR Manager,Part-time,Rotational,Work From Home,2025-02-08,22:58:00,06:58:00,8.0,13.0,84.62,False,0.0,,True,False,1.0,8.78,MGR624,London,High,4.84,6.0,
EMP1244,Employee 244,HR,HR Manager,Part-time,Night,Work From Home,2025-02-10,21:31:00,05:31:00,8.0,15.0,87.98,False,0.5,,False,True,1.0,14.93,MGR431,Bangalore,High,3.79,6.7,
EMP1934,Employee 934,Consulting,Senior Consultant,Contractor,Night,Office,2025-02-07,21:14:00,05:14:00,8.0,15.0,73.53,False,0.0,,True,True,1.0,10.81,MGR429,London,Low,3.61,3.1,
EMP1377,Employee 377,Consulting,Senior Consultant,Part-time,Day,Office,2025-02-08,10:54:00,18:54:00,8.0,6.0,80.02,False,0.0,,True,False,0.0,12.28,MGR288,New York,Medium,4.27,8.4,
EMP1860,Employee 860,Engineering,DevOps Engineer,Full-time,Night,Office,2025-02-07,21:06:00,05:06:00,8.0,8.0,73.59,False,1.5,,True,True,0.0,12.19,MGR447,Bangalore,Medium,3.56,1.9,
EMP1501,Employee 501,Engineering,Software Engineer,Contractor,Night,Work From Home,2025-02-21,21:22:00,05:22:00,8.0,6.0,72.36,False,0.0,,True,False,2.0,12.88,MGR603,Bangalore,Low,3.71,9.5,
EMP1198,Employee 198,Consulting,Consultant,Part-time,Night,Office,2025-02-28,21:05:00,05:05:00,8.0,12.0,81.27,False,0.0,,False,True,0.0,8.19,MGR384,Sydney,Low,4.83,5.1,
EMP1023,Employee 023,Sales,Sales Executive,Contractor,Day,Office,2025-02-23,10:52:00,18:52:00,8.0,12.0,84.32,False,0.0,,True,False,2.0,10.59,MGR541,New York,Medium,4.91,1.0,
EMP1860,Employee 860,Engineering,DevOps Engineer,Full-time,Night,Office,2025-02-13,22:38:00,06:38:00,8.0,8.0,80.83,False,0.0,,True,True,1.0,8.37,MGR447,Bangalore,Medium,3.56,1.9,
EMP1700,Employee 700,HR,HR Manager,Contractor,Rotational,Office,2025-02-09,22:43:00,06:43:00,8.0,11.0,83.91,False,0.5,,True,False,1.0,10.94,MGR453,New York,High,3.85,9.3,
EMP1292,Employee 292,HR,HR Executive,Part-time,Night,Work From Home,2025-02-24,20:57:00,04:57:00,8.0,7.0,74.43,False,0.0,,True,True,1.0,10.98,MGR202,Sydney,Medium,3.75,5.3,
EMP1658,Employee 658,HR,HR Executive,Contractor,Night,Office,2025-02-19,21:30:00,05:30:00,8.0,11.0,74.75,False,0.0,,False,False,0.0,9.39,MGR418,New York,Medium,3.54,5.6,
EMP1367,Employee 367,Finance,Financial Analyst,Full-time,Rotational,Hybrid,2025-02-21,21:09:00,05:09:00,8.0,13.0,87.92,False,0.0,,False,False,1.0,14.56,MGR614,Bangalore,High,3.67,6.0,
EMP1981,Employee 981,Finance,Accountant,Part-time,Night,Office,2025-02-16,21:16:00,05:16:00,8.0,11.0,87.23,False,0.0,,True,False,1.0,13.85,MGR276,New York,High,3.59,6.3,
EMP1177,Employee 177,Consulting,Consultant,Contractor,Night,Hybrid,2025-02-25,22:19:00,06:19:00,8.0,14.0,80.4,False,0.5,,True,False,1.0,12.46,MGR673,New York,High,4.92,9.8,
EMP1489,Employee 489,Sales,Sales Manager,Part-time,Night,Work From Home,2025-02-10,20:10:00,04:10:00,8.0,6.0,70.02,False,0.0,,True,True,1.0,14.43,MGR280,Sydney,Low,4.11,8.9,
EMP1014,Employee 014,Engineering,DevOps Engineer,Full-time,Rotational,Office,2025-02-01,,,,,,True,,Unpaid Leave,,,,,MGR437,Bangalore,Medium,4.18,4.2,Personal
EMP1524,Employee 524,HR,HR Executive,Contractor,Rotational,Office,2025-02-25,20:13:00,04:13:00,8.0,13.0,94.47,False,0.5,,False,True,2.0,8.23,MGR654,Sydney,Medium,4.71,4.6,
EMP1567,Employee 567,Finance,Accountant,Full-time,Night,Hybrid,2025-02-12,22:45:00,06:45:00,8.0,8.0,94.06,False,1.5,,True,False,1.0,9.71,MGR454,Bangalore,High,4.25,5.3,
EMP1228,Employee 228,Consulting,Consultant,Part-time,Rotational,Work From Home,2025-02-11,21:53:00,05:53:00,8.0,10.0,83.33,False,0.0,,True,False,1.0,13.22,MGR412,Bangalore,High,4.36,6.5,
EMP1651,Employee 651,Customer Support,Support Manager,Full-time,Rotational,Hybrid,2025-02-10,20:48:00,04:48:00,8.0,13.0,81.65,False,0.0,,False,True,0.0,14.91,MGR274,London,Low,4.64,5.9,
EMP1377,Employee 377,Consulting,Senior Consultant,Part-time,Day,Office,2025-02-10,09:33:00,17:33:00,8.0,5.0,75.27,False,0.0,,False,False,0.0,8.39,MGR288,New York,Medium,4.27,8.4,
EMP1063,Employee 063,Consulting,Senior Consultant,Part-time,Night,Hybrid,2025-02-22,20:47:00,04:47:00,8.0,5.0,84.78,False,0.0,,False,False,1.0,14.3,MGR524,New York,Medium,4.79,8.4,
EMP1333,INVALID_NAME,Sales,Sales Manager,Full-time,Night,Work From Home,2025-02-07,22:45:00,06:45:00,8.0,13.0,78.88,False,0.0,,True,True,0.0,10.13,MGR663,,High,4.07,4.5,
EMP1991,Employee 991,Customer Support,Support Specialist,Contractor,Night,Office,2025-02-11,22:43:00,06:43:00,8.0,13.0,79.52,False,0.0,,False,False,0.0,8.6,MGR419,London,Low,3.73,3.8,
EMP1433,Employee 433,Customer Support,Support Manager,Full-time,Night,Office,2025-02-13,,,,,,True,,Unpaid Leave,,,,,MGR653,New York,High,4.67,7.8,Family Emergency
EMP1929,Employee 929,HR,HR Manager,Full-time,Night,Hybrid,2025-02-17,,,,,,True,,Sick Leave,,,,,MGR613,Bangalore,Low,3.83,6.7,
EMP1982,Employee 982,HR,HR Manager,Full-time,Day,Work From Home,2025-02-26,10:22:00,18:22:00,8.0,12.0,73.44,False,0.0,,True,True,2.0,14.36,MGR207,New York,High,4.43,9.8,
EMP1723,Employee 723,Customer Support,Support Specialist,Part-time,Rotational,Work From Home,2025-02-08,21:51:00,05:51:00,8.0,15.0,79.02,False,0.0,,True,True,2.0,13.47,MGR359,New York,High,3.64,9.9,
EMP1321,Employee 321,Consulting,Consultant,Contractor,Night,Office,2025-02-08,20:29:00,04:29:00,8.0,11.0,78.42,False,1.0,,True,False,2.0,11.43,MGR224,Bangalore,Medium,3.53,4.0,
EMP1019,Employee 019,HR,HR Executive,Full-time,Rotational,Hybrid,2025-02-21,20:35:00,04:35:00,8.0,7.0,84.72,False,0.5,,True,True,0.0,10.39,MGR547,Bangalore,High,4.42,9.5,
EMP1765,Employee 765,Consulting,Senior Consultant,Part-time,Rotational,Work From Home,2025-02-21,21:12:00,05:12:00,8.0,6.0,79.37,False,0.5,,True,True,2.0,13.71,MGR395,Sydney,Medium,4.81,2.9,
